id;"Comp. Word";Frequency;"Grammatical Feature";Pronunciation;"English Translation";Position;Kanji;KanjiID
22281;夜明;7;"general noun";yoake;dawn;L;夜;1953
24033;夜々;4;"possible to use as an adverb";yoyo;"every evening";L;夜;1953
24034;夜宮;4;"general noun";yomiya;"festival-eve vigil";L;夜;1953
24035;夜色;4;"general noun";yasyoku;"shades of night";L;夜;1953
24036;夜鳥;4;"general noun";yatyoo;"nocturnal bird";L;夜;1953
24037;夜嵐;4;"general noun";yoarasi;"night storm";L;夜;1953
24871;夜営;3;"light-verb -suru attached";yaei;"encamping at night";L;夜;1953
24872;夜業;3;"general noun";yagyoo;"night work";L;夜;1953
24873;夜番;3;"general noun";yoban;"night watch";L;夜;1953
24874;夜分;3;"possible to use as an adverb";yabun;evening;L;夜;1953
25979;夜顔;2;"general noun";yorugao;moonflower;L;夜;1953
25980;夜船;2;"general noun";yohune;"night boat";L;夜;1953
25981;夜前;2;"possible to use as an adverb";yazen;"last night";L;夜;1953
25982;夜着;2;"general noun";yogi;night-clothes;L;夜;1953
27683;夜伽;1;"general noun";yotogi;"attending someone through the night";L;夜;1953
1513;深夜;7059;"possible to use as an adverb";sinya;"late at night";R;夜;1953
3217;前夜;2379;"possible to use as an adverb";zenya;"last night";R;夜;1953
3383;一夜;2220;"possible to use as an adverb";itiya;"one night";R;夜;1953
4157;今夜;1552;"possible to use as an adverb";konya;"this evening";R;夜;1953
4900;徹夜;1150;"light-verb -suru attached";tetuya;"all night";R;夜;1953
5574;同夜;891;"possible to use as an adverb";dooya;"the same night";R;夜;1953
6154;通夜;721;"light-verb -suru attached";tuya;"all-night vigil over a body";R;夜;1953
6613;昼夜;613;"general noun";tyuuya;"day and night";R;夜;1953
8259;昨夜;366;"possible to use as an adverb";sakuya;"last night";R;夜;1953
8922;連夜;301;"general noun";renya;"every evening";R;夜;1953
11171;日夜;159;"possible to use as an adverb";nitiya;"day and night";R;夜;1953
11201;毎夜;158;"possible to use as an adverb";maiyo;"every evening";R;夜;1953
12376;月夜;115;"general noun";tukiyo;"moonlit night";R;夜;1953
12857;闇夜;101;"general noun";yamiyo;"dark night";R;夜;1953
13048;当夜;96;"possible to use as an adverb";tooya;"that night";R;夜;1953
13380;白夜;88;"general noun";byakuya;"white night";R;夜;1953
14371;聖夜;67;"general noun";seiya;"holy night";R;夜;1953
15263;暗夜;52;"general noun";anya;"dark night";R;夜;1953
17231;初夜;30;"general noun";syoya;"first night";R;夜;1953
17606;終夜;27;"possible to use as an adverb";syuuya;"all night";R;夜;1953
18047;先夜;24;"possible to use as an adverb";senya;"few nights ago";R;夜;1953
19526;雨夜;15;"general noun";amayo;"rainy night";R;夜;1953
19834;除夜;14;"general noun";zyoya;"New Year's Eve";R;夜;1953
20091;小夜;13;"general noun";sayo;evening;R;夜;1953
20472;良夜;12;"general noun";ryooya;"moonlit night";R;夜;1953
20716;半夜;11;"possible to use as an adverb";hanya;midnight;R;夜;1953
21633;七夜;8;"general noun";sitiya;"celebration of a child's seventh day";R;夜;1953
21649;十夜;8;"general noun";zyuuya;"ten-night memorial service";R;夜;1953
21792;暮夜;8;"general noun";boya;night;R;夜;1953
22149;霜夜;7;"general noun";simoyo;"frosty night";R;夜;1953
22673;長夜;6;"general noun";tyooya;"long night";R;夜;1953
23010;後夜;5;"general noun";goya;"period from midnight until the early morning";R;夜;1953
23841;短夜;4;"general noun";mizikayo;"short summer night";R;夜;1953
24210;幾夜;3;"general noun";ikuyo;"number of nights";R;夜;1953
24315;五夜;3;"general noun";goya;"into five 2-hour periods";R;夜;1953
24534;星夜;3;"general noun";seiya;"starry night";R;夜;1953
24858;明夜;3;"general noun";myooya;"tomorrow night";R;夜;1953
25559;静夜;2;"general noun";seiya;"quiet night";R;夜;1953
26107;朧夜;2;"general noun";oboroyo;"misty, moonlit night";R;夜;1953
30;野球;121270;"general noun";yakyuu;baseball;L;野;1954
338;野党;30533;"general noun";yatoo;"opposition party";L;野;1954
1083;野菜;10976;"general noun";yasai;vegetable;L;野;1954
2625;野生;3257;"light-verb -suru attached";yasei;wild;L;野;1954
3650;野手;1957;"general noun";yasyu;fielder;L;野;1954
3891;野鳥;1746;"general noun";yatyoo;"wild bird";L;野;1954
4306;野外;1438;"general noun";yagai;outdoors;L;野;1954
5689;野心;848;"general noun";yasin;ambition;L;野;1954
6522;野宿;632;"light-verb -suru attached";nozyuku;"sleeping outdoors";L;野;1954
6760;野中;586;"general noun";nonaka;"in the middle of a field";L;野;1954
7492;野望;468;"general noun";yaboo;ambition;L;野;1954
8777;野原;315;"general noun";nohara;field;L;野;1954
8977;野性;296;"general noun";yasei;wildness;L;野;1954
9255;野郎;271;"general noun";yaroo;guy;L;野;1954
9597;野山;245;"general noun";noyama;"hills and fields";L;野;1954
9967;野選;222;"general noun";yasen;"a fielder's choice";L;野;1954
10137;野蛮;211;"adjectival noun, na-adjective";yaban;savage;L;野;1954
10198;野良;208;"general noun";nora;field;L;野;1954
10865;野戦;173;"general noun";yasen;field;L;野;1954
11203;野草;158;"general noun";yasoo;"wild grasses";L;野;1954
11603;野獣;142;"general noun";yazyuu;beast;L;野;1954
13574;野合;84;"light-verb -suru attached";yagoo;"illicit union";L;野;1954
14057;野蛮;73;"general noun";yaban;savage;L;野;1954
14441;野犬;66;"general noun";yaken;"stray dog";L;野;1954
14809;野辺;60;"general noun";nobe;field;L;野;1954
15068;野火;56;"general noun";nobi;"burning off the fields";L;野;1954
15118;野暮;55;"adjectival noun, na-adjective";yabo;boorish;L;野;1954
15340;野趣;52;"general noun";yasyu;"rural beauty";L;野;1954
15403;野菊;51;"general noun";nogiku;"wild chrysanthemum";L;野;1954
15860;野営;45;"light-verb -suru attached";yaei;camping;L;野;1954
15861;野路;45;"general noun";nozi;"path in a field";L;野;1954
16570;野猿;37;"general noun";yaen;"wild monkey";L;野;1954
16571;野道;37;"general noun";nomiti;"path in a field";L;野;1954
17426;野牛;29;"general noun";yagyuu;buffalo;L;野;1954
17792;野人;26;"general noun";yazin;rustic;L;野;1954
19706;野次;15;"general noun";yazi;hooting;L;野;1954
20200;野兎;13;"general noun";yato;"wild rabbit";L;野;1954
20201;野卑;13;"adjectival noun, na-adjective";yahi;vulgar;L;野;1954
20464;野天;12;"general noun";noten;"in the open";L;野;1954
21061;野点;10;"general noun";nodate;"open-air tea ceremony";L;野;1954
21062;野老;10;"general noun";tokoro;"Dioscorea tokoro";L;野;1954
21414;野砲;9;"general noun";yahoo;"field gun";L;野;1954
21820;野面;8;"general noun";nozura;field;L;野;1954
22789;野末;6;"general noun";nozue;"corners of a field";L;野;1954
23361;野卑;5;"general noun";yahi;vulgar;L;野;1954
23362;野蒜;5;"general noun";nobiru;"wild rocambole";L;野;1954
24876;野茨;3;"general noun";noibara;"multiflora rose";L;野;1954
25983;野禽;2;"general noun";yakin;"wild birds";L;野;1954
25984;野蚕;2;"general noun";kuwago;"wild silkworm moth";L;野;1954
27684;野史;1;"general noun";yasi;"non-official or privately composed history";L;野;1954
27685;野猪;1;"general noun";yatyo;"wild boar";L;野;1954
482;分野;23368;"general noun";bunya;field;R;野;1954
1118;内野;10469;"general noun";naiya;infield;R;野;1954
1144;外野;10263;"general noun";gaiya;outfield;R;野;1954
1365;視野;8036;"general noun";siya;"field of vision";R;野;1954
5073;平野;1081;"general noun";heiya;plain;R;野;1954
7108;田野;526;"general noun";denya;"cultivated fields";R;野;1954
7336;下野;492;"light-verb -suru attached";geya;"retirement from public office";R;野;1954
8473;荒野;346;"general noun";arano;wasteland;R;野;1954
8535;山野;339;"general noun";sanya;"hills and fields";R;野;1954
9051;原野;288;"general noun";genya;"waste land";R;野;1954
9794;裾野;232;"general noun";susono;"foot of a mountain";R;野;1954
10613;牧野;185;"general noun";bokuya;"pasture land";R;野;1954
10655;在野;182;"general noun";zaiya;"out of office";R;野;1954
10934;林野;170;"general noun";rinya;"forests and fields";R;野;1954
12199;鷹野;121;"general noun";takano;falconry;R;野;1954
14135;広野;71;"general noun";kooya;plain;R;野;1954
14911;粗野;58;"adjectival noun, na-adjective";soya;rustic;R;野;1954
19104;曠野;18;"general noun";arano;wasteland;R;野;1954
19657;朝野;15;"general noun";tyooya;"government and people";R;野;1954
21072;沃野;10;"general noun";yokuya;"fertile fields or plain";R;野;1954
24919;緑野;3;"general noun";ryokuya;"green field";R;野;1954
460;役員;24176;"general noun";yakuin;officer;L;役;1957
568;役割;20304;"general noun";yakuwari;part;L;役;1957
2698;役者;3120;"general noun";yakusya;actor;L;役;1957
2845;役所;2887;"general noun";yakusyo;"government office";L;役;1957
3521;役人;2083;"general noun";yakunin;"government official";L;役;1957
3694;役目;1919;"general noun";yakume;duty;L;役;1957
4065;役職;1604;"general noun";yakusyoku;post;L;役;1957
5132;役場;1062;"general noun";yakuba;"town hall";L;役;1957
7331;役柄;494;"general noun";yakugara;role;L;役;1957
10952;役務;169;"light-verb -suru attached";ekimu;labor;L;役;1957
16221;役名;41;"general noun";yakumei;"official title";L;役;1957
17944;役得;25;"general noun";yakutoku;emoluments;L;役;1957
22282;役宅;7;"general noun";yakutaku;"government housing for officials";L;役;1957
24039;役僧;4;"general noun";yakusoo;"priest in charge of a temple's clerical duties";L;役;1957
27688;役儀;1;"general noun";yakugi;role;L;役;1957
27689;役畜;1;"general noun";ekitiku;"beasts of burden";L;役;1957
839;懲役;14213;"general noun";tyooeki;"penal servitude";R;役;1957
1162;現役;10029;"general noun";geneki;"active duty";R;役;1957
1972;主役;4913;"general noun";syuyaku;"leading part";R;役;1957
4278;服役;1462;"light-verb -suru attached";hukueki;"penal servitude";R;役;1957
4999;助役;1112;"general noun";zyoyaku;"assistant official";R;役;1957
5035;退役;1096;"light-verb -suru attached";taieki;"retiring from military service";R;役;1957
5957;代役;773;"general noun";daiyaku;substitute;R;役;1957
6114;脇役;731;"general noun";wakiyaku;"supporting role";R;役;1957
6614;兵役;613;"general noun";heieki;"military service";R;役;1957
6878;大役;564;"general noun";taiyaku;"important task";R;役;1957
7142;子役;521;"general noun";koyaku;"dramatic role for child";R;役;1957
7167;悪役;518;"general noun";akuyaku;villain;R;役;1957
8350;配役;358;"general noun";haiyaku;cast;R;役;1957
9946;男役;223;"general noun";otokoyaku;"male part or role";R;役;1957
10053;初役;216;"general noun";hatuyaku;"first role";R;役;1957
10295;重役;202;"general noun";zyuuyaku;"company director";R;役;1957
11084;敵役;163;"general noun";katakiyaku;"role of the villain";R;役;1957
12741;一役;104;"general noun";hitoyaku;role;R;役;1957
13498;就役;85;"light-verb -suru attached";syuueki;"placed in commission";R;役;1957
13782;荷役;78;"general noun";niyaku;"handling cargo";R;役;1957
14562;労役;64;"general noun";rooeki;work;R;役;1957
14642;上役;62;"general noun";uwayaku;superior;R;役;1957
15184;夫役;54;"general noun";buyaku;"slave labour";R;役;1957
15478;立役;50;"general noun";tatiyaku;"leading male role in kabuki";R;役;1957
15668;三役;47;"general noun";sanyaku;"three highest ranks";R;役;1957
16079;使役;42;"light-verb -suru attached";sieki;employing;R;役;1957
16145;苦役;41;"general noun";kueki;"hard toil";R;役;1957
16643;適役;36;"general noun";tekiyaku;"suitable post or role";R;役;1957
16744;端役;35;"general noun";hayaku;"minor role";R;役;1957
17264;難役;30;"general noun";nanyaku;"difficult role";R;役;1957
17829;顔役;25;"general noun";kaoyaku;"influential man";R;役;1957
19222;戦役;17;"general noun";seneki;"military campaign";R;役;1957
19588;雑役;15;"general noun";zatueki;chore;R;役;1957
19772;共役;14;"general noun";kyooyaku;conjugation;R;役;1957
20696;同役;11;"general noun";dooyaku;colleague;R;役;1957
20844;軍役;10;"general noun";guneki;"military service";R;役;1957
21798;傍役;8;"general noun";wakiyaku;"supporting role";R;役;1957
22365;下役;6;"general noun";sitayaku;underling;R;役;1957
23173;相役;5;"general noun";aiyaku;colleague;R;役;1957
23629;公役;4;"general noun";kooeki;"public service";R;役;1957
23711;守役;4;"general noun";moriyaku;nurse;R;役;1957
24439;囚役;3;"general noun";syuueki;"prison labor";R;役;1957
24785;賦役;3;"general noun";hueki;"slave labour";R;役;1957
26009;用役;2;"general noun";yooeki;service;R;役;1957
26545;月役;1;"general noun";tukiyaku;menstruation;R;役;1957
27652;免役;1;"general noun";meneki;"release from office";R;役;1957
1015;約束;11613;"light-verb -suru attached";yakusoku;arrangement;L;約;1958
8147;約款;379;"general noun";yakkan;agreement;L;約;1958
10792;約定;176;"light-verb -suru attached";yakuzyoo;agreement;L;約;1958
18243;約数;23;"general noun";yakusuu;divisor;L;約;1958
24040;約分;4;"light-verb -suru attached";yakubun;"reduction of a fraction";L;約;1958
241;契約;38393;"light-verb -suru attached";keiyaku;contract;R;約;1958
449;条約;24460;"general noun";zyooyaku;treaty;R;約;1958
1181;公約;9699;"light-verb -suru attached";kooyaku;"public commitment";R;約;1958
1580;予約;6669;"light-verb -suru attached";yoyaku;reservation;R;約;1958
2622;集約;3262;"light-verb -suru attached";syuuyaku;intensiveness;R;約;1958
2751;制約;3023;"light-verb -suru attached";seiyaku;limitation;R;約;1958
2994;節約;2659;"light-verb -suru attached";setuyaku;economising;R;約;1958
3275;密約;2329;"light-verb -suru attached";mituyaku;"secret agreement";R;約;1958
3385;解約;2219;"light-verb -suru attached";kaiyaku;"cancellation of contract";R;約;1958
3618;締約;1990;"light-verb -suru attached";teiyaku;"conclusion of a treaty";R;約;1958
4718;特約;1229;"light-verb -suru attached";tokuyaku;"special contract";R;約;1958
4816;規約;1181;"general noun";kiyaku;agreement;R;約;1958
4856;確約;1165;"light-verb -suru attached";kakuyaku;"firm promise";R;約;1958
4884;婚約;1157;"light-verb -suru attached";konyaku;engagement;R;約;1958
5100;協約;1072;"light-verb -suru attached";kyooyaku;pact;R;約;1958
6264;要約;692;"light-verb -suru attached";yooyaku;summary;R;約;1958
6685;誓約;599;"light-verb -suru attached";seiyaku;"written vow";R;約;1958
8856;違約;306;"light-verb -suru attached";iyaku;"breach of contract";R;約;1958
10298;成約;202;"light-verb -suru attached";seiyaku;"conclusion of a contract";R;約;1958
10449;倹約;194;"light-verb -suru attached";kenyaku;thrift;R;約;1958
10652;旧約;182;"general noun";kyuuyaku;"old promise";R;約;1958
13126;新約;94;"general noun";sinyaku;"new contract";R;約;1958
15442;先約;50;"general noun";senyaku;"previous engagement";R;約;1958
15663;口約;47;"light-verb -suru attached";kooyaku;"verbal promise";R;約;1958
16195;内約;41;"light-verb -suru attached";naiyaku;engagement;R;約;1958
16978;盟約;33;"general noun";meiyaku;oath;R;約;1958
18845;前約;19;"general noun";zenyaku;"previous engagement";R;約;1958
21938;簡約;7;"light-verb -suru attached";kanyaku;conciseness;R;約;1958
25805;売約;2;"light-verb -suru attached";baiyaku;"sales contract";R;約;1958
25973;黙約;2;"general noun";mokuyaku;"tacit agreement";R;約;1958
27400;破約;1;"light-verb -suru attached";hayaku;"breach of contract";R;約;1958
1680;薬物;6159;"general noun";yakubutu;medicines;L;薬;1960
2564;薬害;3400;"general noun";yakugai;"harmful side effects of a medicine or drug";L;薬;1960
4263;薬品;1476;"general noun";yakuhin;medicine;L;薬;1960
4350;薬剤;1414;"general noun";yakuzai;medicine;L;薬;1960
4770;薬局;1202;"general noun";yakkyoku;pharmacy;L;薬;1960
7953;薬価;404;"general noun";yakka;"National Health Insurance drug price";L;薬;1960
9231;薬学;273;"general noun";yakugaku;pharmacy;L;薬;1960
9301;薬指;267;"general noun";kusuriyubi;"ring finger";L;薬;1960
9678;薬用;240;"general noun";yakuyoo;"medicinal use";L;薬;1960
10068;薬味;216;"general noun";yakumi;condiment;L;薬;1960
10313;薬草;202;"general noun";yakusoo;"medicinal plants";L;薬;1960
11428;薬効;149;"general noun";yakkoo;"efficacy of a drug or medicine";L;薬;1960
11871;薬代;132;"general noun";kusuridai;"charge for medicine";L;薬;1960
12399;薬理;115;"general noun";yakuri;"effects of drugs";L;薬;1960
13278;薬殺;91;"light-verb -suru attached";yakusatu;poison;L;薬;1960
13575;薬店;84;"general noun";yakuten;pharmacy;L;薬;1960
13652;薬師;82;"general noun";kususi;doctor;L;薬;1960
16470;薬液;38;"general noun";yakueki;"liquid medicine";L;薬;1960
18244;薬種;23;"general noun";yakusyu;drugs;L;薬;1960
18718;薬研;20;"general noun";yagen;"druggist's mortar";L;薬;1960
